File;Begin Time - hh:mm:ss.ms;Trial;Part;Subject;Scope;Words;Gesture;Dimension;Handshape;N Hands;Comment;Speech;Translation;comment;Grammar;General comments;
swe11;00:02:41.135;3;;;;high;0;;;;"not sure, upwards gesture precedes ""high""";;;;;;
swe11;00:02:56.260;4;;;;;;;;;;;;;;;
swe11;00:02:58.401;4;1;none;Brightness;;;;;;;det fÌ¦rsta Ì_r ljusare Ì_n det sista;;;;;
swe11;00:02:59.645;4;1;none;Brightness;ljusare;0;;;;;det fÌ¦rsta Ì_r ljusare Ì_n det sista;;;;;
swe11;00:03:15.555;4;;;;bright;0;;;;;;;;;;
swe11;00:03:21.005;4;;;;high;0;;;;;;;;;;
swe11;00:03:24.850;4;;;;high;0;;;;;;;;;;
swe11;00:03:29.350;4;;;;dark;0;;;;;;;;;;
swe11;00:03:31.075;4;;;;low;0;;;;;;;;;;
swe11;00:03:53.225;5;;;;;;;;;;;;;;;
swe11;00:03:55.319;5;1;none;Brightness;;;;;;;fÌ¦rsta Ì_r ljusare Ì_n andra;;;;;
swe11;00:03:55.633;5;1;none;Brightness;ljusare;0;;;;;fÌ¦rsta Ì_r ljusare Ì_n andra;;;;;
swe11;00:04:00.126;5;;;;high;1;;;;;;;;;;
swe11;00:04:08.192;5;;;;high;0;;;;;;;;;;
swe11;00:04:09.922;5;;;;bright;1;;;;G unclear;;;;;;
swe11;00:04:15.548;5;;;;other;1;;;;"G up with S ""up""";;;;;;
swe11;00:04:20.919;5;;;;dark;0;;;;;;;;;;
swe11;00:04:24.282;5;;;;low;0;;;;;;;;;;
swe11;00:04:27.886;5;;;;dark;0;;;;;;;;;;
swe11;00:05:01.880;6;;;;;;;;;;;;;;;
swe11;00:05:02.430;6;1;tone;Brightness;;;;;;;Ì´ dÌ_r det  fÌ¦rsta tonen Ì_r mÌ¦rkare Ì_n den. andra;;;;;
swe11;00:05:03.420;6;1;tone;Brightness;mÌ¦rkare;0;;;;;Ì´ dÌ_r det  fÌ¦rsta tonen Ì_r mÌ¦rkare Ì_n den. andra;;;;;
swe11;00:05:17.299;6;;;;low;1;;;;;;;;;;
swe11;00:05:21.431;6;;;;dark;0;;;;;;;;;;
swe11;00:05:25.383;6;;;;other;1;;;;;;;;;;
swe11;00:05:31.146;6;;;;bright;0;;;;;;;;;;
swe11;00:05:39.296;6;;;;bright;0;;;;;;;;;;
swe11;00:05:47.602;6;;;;bright;0;;;;;;;;;;
swe11;00:05:51.038;6;;;;high;0;;;;;;;;;;
swe11;00:05:58.054;6;;;;high;0;;;;;;;;;;
swe11;00:06:21.751;7;;;;;;;;;;;;;;;
swe11;00:06:22.085;7;1;tone;Brightness;;;;;;;bÌ´da tonerna Ì_r ljusa;;;;;
swe11;00:06:22.790;7;1;tone;Brightness;ljusa;0;;;;;bÌ´da tonerna Ì_r ljusa;;;;;
swe11;00:06:23.584;7;2;none;Brightness;;;;;;;den fÌ¦rsta Ì_r mÌ¦rkare Ì_n den andra;;;;;
swe11;00:06:24.553;7;2;none;Brightness;mÌ¦rkare;0;;;;;den fÌ¦rsta Ì_r mÌ¦rkare Ì_n den andra;;;;;
swe11;00:06:37.192;7;;;;high;1;;;;;;;;;;
swe11;00:06:44.481;7;;;;high;1;;;;;;;;;;
swe11;00:06:56.381;7;;;;bright;1;;;;;;;;;;
swe11;00:07:49.440;8;;;;;;;;;;;;;;;
swe11;00:07:53.637;8;1;none;Height;;;;;;;det fÌ¦rsta Ì_r lÌ_gre, Ì_n det andra;;;;;
swe11;00:07:54.360;8;1;none;Height;lÌ_gre;1;none;none;2;;det fÌ¦rsta Ì_r lÌ_gre, Ì_n det andra;;;;;
swe11;00:07:55.961;8;1;none;Height;andra;1;none;open;1;;det fÌ¦rsta Ì_r lÌ_gre, Ì_n det andra;;;;;
swe11;00:08:04.040;8;;;;high;1;;;;G up on piano;;;;;;
swe11;00:08:12.640;8;;;;low;0;;;;;;;;;;
swe11;00:08:14.840;8;;;;dark;1;;;;;;;;;;
swe11;00:08:24.960;8;;;;other;0;;;;;;;;;;
swe11;00:08:39.600;8;;;;dark;0;;;;;;;;;;
swe11;00:09:11.771;9;;;;;;;;;;;;;;;
swe11;00:09:11.991;9;1;none;Brightness;;;;;;;bÌ´da tvÌ´ ret sÌ´ ljusa;;;;;
swe11;00:09:13.120;9;1;none;Brightness;ljusa;0;;;;;bÌ´da tvÌ´ ret sÌ´ ljusa;;;;;
swe11;00:09:15.511;9;2;none;Height;;;;;;;den fÌ¦rsta ..  Ì_r lÌ_gre Ì_n den . andra;;;;;
swe11;00:09:17.640;9;2;none;Height;lÌ_gre;0;;;;;den fÌ¦rsta ..  Ì_r lÌ_gre Ì_n den . andra;;;;;
swe11;00:09:39.850;9;;;;bright;0;;;;;;;;;;
swe11;00:09:45.140;9;;;;bright;1;;;;;;;;;;
swe11;00:10:13.466;10;;;;;;;;;;;;;;;
swe11;00:10:14.311;10;1;none;Height;;;;;;;den fÌ¦rsta Ì_r lÌ_gre Ì_n den andra;;;;;
swe11;00:10:14.837;10;1;none;Height;lÌ_gre;0;;;;;den fÌ¦rsta Ì_r lÌ_gre Ì_n den andra;;;;;
swe11;00:10:22.628;10;;;;high;1;;;;;;;;;;
swe11;00:10:32.740;10;;;;high;1;;;;;;;;;;
swe11;00:10:33.375;10;;;;high;1;;;;;;;;;;
swe11;00:10:34.071;10;;;;low;1;;;;;;;;;;
swe11;00:10:38.733;10;;;;high;1;;;;;;;;;;
swe11;00:10:44.875;10;;;;high;1;;;;;;;;;;
swe11;00:10:45.584;10;;;;bright;1;;;;;;;;;;
swe11;00:10:50.023;10;;;;bright;0;;;;;;;;;;
swe11;00:10:54.597;10;;;;bright;0;;;;;;;;;;
swe11;00:11:39.015;11;;;;;;;;;;;;;;;
swe11;00:11:40.210;11;1;none;Brightness;;;;;;;den fÌ¦rsta Ì_r mÌ¦rk;;;;;
swe11;00:11:40.690;11;1;none;Brightness;mÌ¦rk;0;;;;;den fÌ¦rsta Ì_r mÌ¦rk;;;;;
swe11;00:11:47.298;11;;;;high;0;;;;;;;;;;
swe11;00:11:50.810;11;2;none;Height;;;;;;;den andra Ì_r .... kanske mellan neutral och lite hÌ¦gre;;;;;
swe11;00:11:55.248;11;2;none;Height;neutral;1;none;none;1;;den andra Ì_r .... kanske mellan neutral och lite hÌ¦gre;;;;;
swe11;00:11:56.503;11;2;none;Height;hÌ¦gre;0;;;;;den andra Ì_r .... kanske mellan neutral och lite hÌ¦gre;;;;;
swe11;00:12:04.699;11;;;;bright;1;;;;;;;;;;
swe11;00:12:05.118;11;;;;dark;1;;;;;;;;;;
swe11;00:12:08.186;11;;;;bright;1;;;;;;;;;;
swe11;00:13:25.583;12;;;;;;;;;;;;;;;
swe11;00:13:27.299;12;1;tone;Height;;;;;;;sÌ´ det fÌ¦rsta tonen, som sagt, den Ì_r .. altsÌ´ ret sÌ´ (lÌ´ngt) upp pÌ´ skalan;;;;;
swe11;00:13:29.486;12;1;tone;Height;lÌ´ngt upp;1;none;open;1;;sÌ´ det fÌ¦rsta tonen, som sagt, den Ì_r .. altsÌ´ ret sÌ´ (lÌ´ngt) upp pÌ´ skalan;;;;;
swe11;00:13:31.367;12;2;sound;Brightness;;;;;;;det andra ljudet Ì_r.. ret sÌ´ neutralt, kanske lite ... lite sÌ´ hÌ_r .. ljusa aspekter av det;;;;;
swe11;00:13:38.024;12;2;sound;Brightness;ljusa;1;none;other;1;;det andra ljudet Ì_r.. ret sÌ´ neutralt, kanske lite ... lite sÌ´ hÌ_r .. ljusa aspekter av det;;;;;
swe11;00:13:43.926;12;;;;high;0;;;;;;;;;;
swe11;00:13:59.123;13;;;;;;;;;;;;;;;
swe11;00:13:59.618;13;1;sound;Height;;;;;;;det fÌ¦rsta ljudet Ì_r vÌ_sentligen hÌ¦gre Ì_n det andra;;;;;
swe11;00:14:01.688;13;1;sound;Height;hÌ¦gre;0;;;;;det fÌ¦rsta ljudet Ì_r vÌ_sentligen hÌ¦gre Ì_n det andra;;;;;
swe11;00:14:12.046;13;;;;high;0;;;;;;;;;;
swe11;00:14:12.924;13;;;;bright;0;;;;;;;;;;
swe11;00:14:18.336;13;;;;high;0;;;;;;;;;;
swe11;00:14:21.403;13;;;;dark;0;;;;;;;;;;
swe11;00:14:28.004;13;;;;other;0;;;;;;;;;;
swe11;00:14:33.748;13;;;;low;0;;;;;;;;;;
swe11;00:14:47.715;14;;;;;;;;;;;;;;;
swe11;00:14:47.923;14;1;none;Brightness;;;;;;;bÌ´da tvÌ´ Ì_r. ret sÌ´ ljusa;;;;;
swe11;00:14:48.999;14;1;none;Brightness;ljusa;0;;;;;bÌ´da tvÌ´ Ì_r. ret sÌ´ ljusa;;;;;
swe11;00:14:50.729;14;2;none;Brightness;;;;;;;det fÌ¦rsta Ì_r ljusare Ì_n den andra;;;;;
swe11;00:14:51.154;14;2;none;Brightness;ljusare;0;;;;;det fÌ¦rsta Ì_r ljusare Ì_n den andra;;;;;
swe11;00:14:56.532;14;;;;high;0;;;;;;;;;;
swe11;00:14:57.187;14;;;;high;0;;;;;;;;;;
swe11;00:15:07.978;14;;;;high;0;;;;;;;;;;
swe11;00:15:09.411;14;;;;high;0;;;;;;;;;;
swe11;00:15:15.026;14;;;;high;0;;;;;;;;;;
swe11;00:15:19.500;14;;;;high;1;;;;;;;;;;
swe11;00:15:39.081;15;;;;;;;;;;;;;;;
swe11;00:15:39.167;15;1;none;Brightness;;;;;;;fÌ¦rsta Ì_r mÌ¦rkare Ì_n den andra;;;;;
swe11;00:15:39.520;15;1;none;Brightness;mÌ¦rkare;0;;;;;fÌ¦rsta Ì_r mÌ¦rkare Ì_n den andra;;;;;
swe11;00:15:48.650;15;;;;dark;0;;;;;;;;;;
swe11;00:15:54.720;15;;;;dark;1;;;;;;;;;;
swe11;00:16:00.473;15;;;;bright;1;;;;;;;;;;
swe11;00:16:10.910;15;;;;high;1;;;;;;;;;;
swe11;00:16:12.620;15;;;;high;0;;;;;;;;;;
swe11;00:16:16.920;15;;;;bright;0;;;;;;;;;;
swe11;00:16:31.630;16;;;;;;;;;;;;;;;
swe11;00:16:32.314;16;1;none;Brightness;;;;;;;det fÌ¦rsta Ì_r mÌ¦rkare Ì_n den andra;;;;;
swe11;00:16:32.785;16;1;none;Brightness;mÌ¦rkare;0;;;;;det fÌ¦rsta Ì_r mÌ¦rkare Ì_n den andra;;;;;
swe11;00:16:43.280;16;;;;dark;0;;;;;;;;;;
swe11;00:17:07.112;16;;;;bright;0;;;;;;;;;;
swe11;00:17:16.342;16;;;;high;1;;;;;;;;;;
swe11;00:17:19.324;16;;;;high;1;;;;;;;;;;
swe11;00:17:22.159;16;;;;bright;0;;;;;;;;;;
swe11;00:17:27.494;16;;;;;;;;;scale?;;;;;;
swe11;00:17:43.730;17;;;;;;;;;;;;;;;
swe11;00:17:47.079;17;1;none;Brightness;;;;;;;bÌ´da tvÌ´ ljusa;;;;;
swe11;00:17:47.635;17;1;none;Brightness;ljusa;0;;;;;bÌ´da tvÌ´ ljusa;;;;;
swe11;00:17:48.477;17;2;none;Brightness;;;;;;;den fÌ¦rsta Ì_r ljusare Ì_n den andra;;;;;
swe11;00:17:49.040;17;2;none;Brightness;ljusare;0;;;;;den fÌ¦rsta Ì_r ljusare Ì_n den andra;;;;;
swe11;00:17:54.632;17;;;;high;0;;;;;;;;;;
swe11;00:17:58.104;17;;;;high;0;;;;;;;;;;
swe11;00:18:19.511;17;;;;;;;;;Ì_nglafaktor;;;;;;
swe11;00:18:24.456;17;;;;;;;;;churchlike;;;;;;
swe11;00:18:28.653;17;;;;;;;;;?;;;;;;
swe11;00:18:46.781;18;;;;;;;;;;;;;;;
swe11;00:18:46.907;18;1;none;Brightness;;;;;;;fÌ¦rwta Ì_r mÌ¦rkare Ì_n den andra;;;;;
swe11;00:18:47.675;18;1;none;Brightness;mÌ¦rkare;0;;;;;fÌ¦rwta Ì_r mÌ¦rkare Ì_n den andra;;;;;
swe11;00:18:54.647;18;;;;dark;1;;;;;;;;;;
swe11;00:19:00.407;18;;;;other;1;;;;robust;;;;;;
swe11;00:19:18.663;18;;;;bright;0;;;;;;;;;;
swe11;00:19:20.323;18;;;;dark;1;;;;;;;;;;
swe11;00:19:22.731;18;;;;dark;1;;;;;;;;;;
swe11;00:19:28.265;18;;;;dark;1;;;;;;;;;;
swe11;00:19:33.694;18;;;;high;0;;;;;;;;;;
swe11;00:19:39.599;18;;;;bright;0;;;;;;;;;;
swe11;00:19:42.524;18;;;;;;;;;happy;;;;;;
swe11;00:19:50.168;18;;;;bright;0;;;;;;;;;;
swe11;00:19:52.582;18;;;;bright;0;;;;;;;;;;
swe11;00:19:54.106;18;;;;bright;0;;;;;;;;;;
swe11;00:19:56.947;18;;;;;;;;;angellike;;;;;;
swe11;00:19:57.666;18;;;;;;;;;churchlike;;;;;;
swe11;00:20:11.698;19;;;;;;;;;;;;;;;
swe11;00:20:13.300;19;1;none;Brightness;;;;;;;den fÌ¦rsta Ì_r ljusare Ì_n den andra;;;;;
swe11;00:20:14.499;19;1;none;Brightness;ljusare;0;;;;;den fÌ¦rsta Ì_r ljusare Ì_n den andra;;;;;
swe11;00:20:24.184;19;;;;;;;;;step;;;;;;
swe11;00:20:27.071;19;;;;low;0;;;;;;;;;;
swe11;00:20:29.426;19;;;;bright;0;;;;;;;;;;
swe11;00:20:41.937;19;;;;bright;0;;;;;;;;;;
swe11;00:20:43.377;19;;;;bright;0;;;;;;;;;;
swe11;00:20:53.150;19;;;;dark;0;;;;;;;;;;
swe11;00:20:59.702;19;;;;;;;;;church song;;;;;;
swe11;00:21:02.954;19;;;;bright;0;;;;;;;;;;
swe11;00:21:18.576;20;;;;;;;;;;;;;;;
swe11;00:21:19.387;20;1;none;Brightness;;;;;;;den fÌ¦rsta Ì_r ljusare Ì_n den andra;;;;;
swe11;00:21:19.835;20;1;none;Brightness;ljusare;0;;;;;den fÌ¦rsta Ì_r ljusare Ì_n den andra;;;;;
swe11;00:21:25.008;20;;;;bright;1;;;;;;;;;;
swe11;00:21:45.953;20;;;;low;0;;;;;;;;;;
swe11;00:21:59.807;20;;;;bright;1;;;;;;;;;;
swe11;00:22:07.530;20;;;;bright;1;;;;;;;;;;
swe11;00:22:21.171;21;;;;;;;;;;;;;;;
swe11;00:22:21.224;21;1;none;Height;;;;;;;har vi trappsteget igen, fast uppÌ´t den hÌ_r gÌ´ngen;;;;;
swe11;00:22:22.237;21;1;none;Height;uppÌ´t;0;;;;;har vi trappsteget igen, fast uppÌ´t den hÌ_r gÌ´ngen;;;;;
swe11;00:22:25.103;21;;;;bright;0;;;;;;;;;;
swe11;00:22:28.066;21;2;none;Brightness;;;;;;;den andra Ì_r ljusare Ì_n den fÌ¦rsta;;;;;
swe11;00:22:28.605;21;;;;;;;;;brighter, so goes up;;;;;;
swe11;00:22:28.773;21;2;none;Brightness;ljusare;0;;;;brighter, so goes up;den andra Ì_r ljusare Ì_n den fÌ¦rsta;;;;;
swe11;00:22:29.769;21;;;;high;0;;;;brighter, so goes up;;;;;;
swe11;00:22:52.633;21;;;;high;0;;;;;;;;;;
swe11;00:22:55.865;21;;;;bright;0;;;;;;;;;;
swe11;00:22:58.730;21;;;;low;0;;;;;;;;;;
swe11;00:23:00.803;21;;;;bright;0;;;;;;;;;;
swe11;00:23:01.662;21;;;;high;0;;;;;;;;;;
swe11;00:23:07.465;21;;;;bright;0;;;;;;;;;;
swe11;00:23:12.804;21;;;;high;1;;;;;;;;;;
swe11;00:23:33.178;22;;;;;;;;;;;;;;;
swe11;00:23:33.221;22;1;none;Brightness;;;;;;;den fÌ¦rsta Ì_r ljusare Ì_n den andra;;;;;
swe11;00:23:33.494;22;1;none;Brightness;ljusare;0;;;;;den fÌ¦rsta Ì_r ljusare Ì_n den andra;;;;;
swe11;00:23:41.337;22;;;;bright;0;;;;;;;;;;
swe11;00:23:51.819;22;;;;;;;;;church..?;;;;;;
swe11;00:23:54.768;22;;;;bright;0;;;;;;;;;;
swe11;00:23:56.917;22;;;;;;;;;gothic;;;;;;
swe11;00:24:05.114;22;;;;;;;;;major..minor;;;;;;
swe11;00:24:14.213;22;;;;other;0;;;;happy;;;;;;
swe11;00:24:15.165;22;;;;other;1;;;;?;;;;;;
swe11;00:24:26.937;22;;;;other;1;;;;"S happy G ""bump up is good/happy""?";;;;;;
swe11;00:24:27.693;22;;;;other;1;;;;?;;;;;;
swe11;00:24:29.093;22;;;;;;;;;?;;;;;;
swe11;00:24:35.163;22;;;;high;0;;;;;;;;;;
swe11;00:24:49.821;23;;;;;;;;;;;;;;;
swe11;00:24:50.674;23;1;none;Brightness;;;;;;;bÌ´da tvÌ´ ljusa, den fÌ¦rsta mÌ¦rkare Ì_n den andra;;;;;
swe11;00:24:51.340;23;1;none;Brightness;ljusa;0;;;;;bÌ´da tvÌ´ ljusa, den fÌ¦rsta mÌ¦rkare Ì_n den andra;;;;;
swe11;00:24:52.573;23;1;none;Brightness;mÌ¦rkare;0;;;;;bÌ´da tvÌ´ ljusa, den fÌ¦rsta mÌ¦rkare Ì_n den andra;;;;;
swe11;00:24:54.446;23;;;;high;0;;;;;;;;;;
swe11;00:25:05.598;23;;;;high;0;;;;;;;;;;
swe11;00:25:50.855;;;;;;;;;;23b;;;;;;
swe11;00:26:50.040;24;;;;;;;;;;;;;;;
swe11;00:26:50.523;24;1;none;Brightness;;;;;;;hÌ_r var det mÌ¦rka;;;;;
swe11;00:26:51.049;24;1;none;Brightness;mÌ¦rka;0;;;;;hÌ_r var det mÌ¦rka;;;;;
swe11;00:27:05.392;24;;;;low;0;;;;;;;;;;
swe11;00:27:05.911;24;;;;high;0;;;;;;;;;;
swe11;00:27:07.098;24;2;tone;Height;;;;;;;sÌ´ Ì_r det som den andra tonen .. precis Ì¦verstiger . nÌ_sta ton uppÌ´t;;;;;
swe11;00:27:10.737;24;2;tone;Height;Ì¦verstiger;1;none;none;1;;sÌ´ Ì_r det som den andra tonen .. precis Ì¦verstiger . nÌ_sta ton uppÌ´t;;;;;
swe11;00:27:13.860;24;2;tone;Height;uppÌ´t;1;none;none;1;;sÌ´ Ì_r det som den andra tonen .. precis Ì¦verstiger . nÌ_sta ton uppÌ´t;;;;;
swe11;00:27:22.878;24;;;;high;1;;;;;;;;;;
swe11;00:27:27.947;24;;;;high;1;;;;;;;;;;
swe11;00:27:51.316;25;;;;;;;;;;;;;;;
swe11;00:27:55.664;25;1;none;Brightness;;;;;;;ja den Ì_- den Ì_r mÌ¦rk;;;;;
swe11;00:27:56.475;25;1;none;Brightness;mÌ¦rk;0;;;;;ja den Ì_- den Ì_r mÌ¦rk;;;;;
swe11;00:28:08.757;25;;;;dark;0;;;;;;;;;;
swe11;00:28:11.276;25;;;;dark;0;;;;;;;;;;
swe11;00:28:14.765;25;2;none;Brightness;;;;;;;det fÌ¦rsta sjÌ_lv ocksÌ´ Ì_r vÌ_ldigt ljust;;;;;
swe11;00:28:15.541;25;2;none;Brightness;ljust;0;;;;;det fÌ¦rsta sjÌ_lv ocksÌ´ Ì_r vÌ_ldigt ljust;;;;;
swe11;00:28:36.286;26;;;;;;;;;;;;;;;
swe11;00:28:37.802;26;1;none;Brightness;;;;;;;bÌ´da tvÌ´ Ì_r vÌ_ldigt ljusa, den fÌ¦rsta Ì_r. lite mÌ¦rkare, eller ret sÌ´ mycket mÌ¦rkare Ì_n den andra;;;;;
swe11;00:28:38.519;26;1;none;Brightness;ljusa;0;;;;;bÌ´da tvÌ´ Ì_r vÌ_ldigt ljusa, den fÌ¦rsta Ì_r. lite mÌ¦rkare, eller ret sÌ´ mycket mÌ¦rkare Ì_n den andra;;;;;
swe11;00:28:40.952;26;1;none;Brightness;mÌ¦rkare;0;;;;;bÌ´da tvÌ´ Ì_r vÌ_ldigt ljusa, den fÌ¦rsta Ì_r. lite mÌ¦rkare, eller ret sÌ´ mycket mÌ¦rkare Ì_n den andra;;;;;
swe11;00:28:44.244;26;;;;high;0;;;;;;;;;;
swe11;00:28:54.923;26;;;;bright;0;;;;;;;;;;
swe11;00:28:57.535;26;;;;high;0;;;;;;;;;;
swe11;00:29:12.052;26;;;;bright;0;;;;;;;;;;
swe11;00:29:12.955;26;;;;bright;0;;;;;;;;;;
swe12;00:00:21.400;1;;;;;;;;;;;;;;;
swe12;00:00:23.720;1;1;tone;Height;;;;;;;fÌ¦rsta Ì_r vÌ_ldigt mycket hÌ¦gre .. altsÌ´ i .. i eh. tonhÌ¦jden Ì_n den andra;;;;;
swe12;00:00:24.400;1;1;tone;Height;hÌ¦gre;0;;;;;fÌ¦rsta Ì_r vÌ_ldigt mycket hÌ¦gre .. altsÌ´ i .. i eh. tonhÌ¦jden Ì_n den andra;;;;;
swe12;00:00:26.700;1;1;tone;Height;;;;;;G high;fÌ¦rsta Ì_r vÌ_ldigt mycket hÌ¦gre .. altsÌ´ i .. i eh. tonhÌ¦jden Ì_n den andra;;;;;
swe12;00:00:26.846;1;1;tone;Height;altsÌ´ i tonhÌ¦jden;1;vert;flat H;1;;fÌ¦rsta Ì_r vÌ_ldigt mycket hÌ¦gre .. altsÌ´ i .. i eh. tonhÌ¦jden Ì_n den andra;;;;;
swe12;00:00:52.400;2;;;;;;;;;;;;;;;
swe12;00:01:00.653;2;1;tone;Brightness;;;;;;;och den andra var lite ljusare i tonen tyckte jag;;;;;
swe12;00:01:02.930;2;1;tone;Brightness;ljusare;0;;;;;och den andra var lite ljusare i tonen tyckte jag;;;;;
swe12;00:01:30.145;3;;;;;;;;;;;;;;;
swe12;00:01:32.092;3;1;none;Height;;;;;;;den andra var vÌ_ldigt eh eh hÌ¦g;;;;;
swe12;00:01:34.295;3;1;none;Height;hÌ¦g;1;vert;point;1;;den andra var vÌ_ldigt eh eh hÌ¦g;;;;;
swe12;00:01:35.537;3;;;;high;0;;;;;;;;;;
swe12;00:02:03.800;;;;;;;;;;repeat trial S + G height;;;;;;
swe12;00:02:27.250;4;;;;;;;;;;;;;;;
swe12;00:02:29.010;4;1;tone;Height;;;;;;;den andra var ju lite hÌ¦gre tonhÌ¦jd;;;;;
swe12;00:02:30.145;4;1;tone;Height;hÌ¦gre;1;vert;flat H;1;;den andra var ju lite hÌ¦gre tonhÌ¦jd;;;;;
swe12;00:02:31.330;4;;;;;;;;;tone height;;;;;;
swe12;00:03:03.250;5;;;;;;;;;;;;;;;
swe12;00:03:07.623;5;1;voice;Brightness;;;;;;;det.. ja det v- den andra var ju.. ljusare rÌ¦st, var det ju;;;;;
swe12;00:03:11.025;5;1;voice;Brightness;ljusare;0;;;;;det.. ja det v- den andra var ju.. ljusare rÌ¦st, var det ju;;;;;
swe12;00:03:44.200;6;;;;;;;;;;;;;;;
swe12;00:03:47.285;6;;;;other;0;;;;sharp?;;;;;;
swe12;00:03:52.055;6;;;;other;0;;;;dovt;;;;;;
swe12;00:04:09.450;7;;;;;;;;;;;;;;;
swe12;00:04:21.450;;;;;;;;;;S bright G height;;;;;;
swe12;00:05:28.150;8;;;;;;;;;;;;;;;
swe12;00:05:29.970;8;;;;other;1;;;;clarity;;;;;;
swe12;00:06:05.100;9;;;;;;;;;;;;;;;
swe12;00:06:07.503;9;1;tone;Height;;;;;;;det fÌ¦rste var vÌ_ldigt eh mycket hÌ¦gre, altsÌ´, tonhÌ¦jd Ì_n den andra;;;;;
swe12;00:06:08.450;9;1;tone;Height;hÌ¦gre;1;vert;flat H;1;;det fÌ¦rste var vÌ_ldigt eh mycket hÌ¦gre, altsÌ´, tonhÌ¦jd Ì_n den andra;;;;;
swe12;00:06:11.465;9;1;tone;Height;;;;;;tone height;det fÌ¦rste var vÌ_ldigt eh mycket hÌ¦gre, altsÌ´, tonhÌ¦jd Ì_n den andra;;;;;
swe12;00:06:37.600;10;;;;;;;;;;;;;;;
swe12;00:06:40.867;10;1;none;Brightness;;;;;;;den fÌ¦rsta var lite mer eh ..... ljusare;;;;;
swe12;00:06:46.160;10;1;none;Brightness;ljusare;0;;;;;den fÌ¦rsta var lite mer eh ..... ljusare;;;;;
swe12;00:06:58.920;10;;;;bright;0;;;;;;;;;;
swe12;00:07:02.902;10;;;;other;0;;;;happy;;;;;;
swe12;00:07:03.782;10;;;;other;0;;;;happy;;;;;;
swe12;00:07:06.742;10;;;;bright;1;;;;;;;;;;
swe12;00:07:25.550;11;;;;;;;;;;;;;;;
swe12;00:07:25.589;11;1;tone;Height;;;;;;;ja det var den andra som var. hÌ¦gre .. tonhÌ¦jd;;;;;
swe12;00:07:27.730;11;1;tone;Height;hÌ¦gre;0;;;;;ja det var den andra som var. hÌ¦gre .. tonhÌ¦jd;;;;;
swe12;00:07:41.060;11;;;;high;1;;;;;;;;;;
swe12;00:07:54.450;11;;;;bright;0;;;;;;;;;;
swe12;00:08:12.900;12;;;;;;;;;;;;;;;
swe12;00:08:18.156;12;1;none;Brightness;;;;;;;men kanske den andra var lite mÌ¦rkare;;;;;
swe12;00:08:19.310;12;1;none;Brightness;mÌ¦rkare;0;;;;;men kanske den andra var lite mÌ¦rkare;;;;;
swe12;00:08:36.750;13;;;;;;;;;;;;;;;
swe12;00:09:14.020;14;;;;;;;;;;;;;;;
swe12;00:09:14.043;14;1;none;Brightness;;;;;;;fÌ¦rst var det lite ljusare;;;;;
swe12;00:09:14.530;14;1;none;Brightness;ljusare;0;;;;;fÌ¦rst var det lite ljusare;;;;;
swe12;00:09:17.980;14;;;;;;;;;gesture more prominent;;;;;;
swe12;00:09:22.110;14;;;;high;1;;;;gesture more prominent;;;;;;
swe12;00:09:38.800;;;;;;;;;;repeat trial;;;;;;
swe12;00:10:02.500;15;;;;;;;;;;;;;;;
swe12;00:10:06.590;15;1;none;Brightness;;;;;;;lite () det ljusare hÌ´llet;;;;;
swe12;00:10:07.340;15;1;none;Brightness;ljusare;0;;;;;lite () det ljusare hÌ´llet;;;;;
swe12;00:10:24.450;16;;;;;;;;;;;;;;;
swe12;00:10:25.463;16;1;none;Height;;;;;;;det var ner i (kÌ_llar- ) pÌ´ den fÌ¦rsta ;;;;;
swe12;00:10:26.135;16;1;none;Height;ner;0;;;;down in the basement;det var ner i (kÌ_llar- ) pÌ´ den fÌ¦rsta ;;;;;
swe12;00:10:29.057;16;;;;low;0;;;;basement;;;;;;
swe12;00:10:30.907;16;;;;;;;;;G high S female voice;;;;;;
swe12;00:10:30.920;16;2;voice;none;;;;;;;och det andra var, kvinnorÌ¦st;;;;;
swe12;00:10:31.133;16;2;voice;none;det andra var;1;vert;open;1;G high S female voice;och det andra var, kvinnorÌ¦st;;;;;
swe12;00:10:37.017;16;;;;low;0;;;;basment;;;;;;
swe12;00:10:55.350;17;;;;;;;;;;;;;;;
swe12;00:10:55.643;17;1;none;Brightness;;;;;;;den andra var lite ljusare Ì_n den fÌ¦rsta;;;;;
swe12;00:10:56.335;17;1;none;Brightness;ljusare;0;;;;;den andra var lite ljusare Ì_n den fÌ¦rsta;;;;;
swe12;00:11:27.700;18;;;;;;;;;;;;;;;
swe12;00:11:47.350;;;;;;;;;;"repeat trial S + G ""clarity"" metaphor";;;;;;
swe12;00:12:16.900;19;;;;;;;;;;;;;;;
swe12;00:12:31.710;19;;;;high;0;;;;;;;;;;
swe12;00:12:32.210;19;;;;low;0;;;;;;;;;;
swe12;00:13:16.000;20;;;;;;;;;;;;;;;
swe12;00:13:30.277;20;1;none;Height;;;;;;;jo, lite hÌ¦gre ( ) ;;;;;
swe12;00:13:30.985;20;1;none;Height;hÌ¦gre;1;vert;point;1;;jo, lite hÌ¦gre ( ) ;;;;;
swe12;00:13:57.150;21;;;;;;;;;;;;;;;
swe12;00:13:59.170;21;;;;;;;;;?;;;;;;
swe12;00:14:14.450;;;;;;;;;;repeat trial;;;;;;
swe12;00:14:43.850;22;;;;;;;;;;;;;;;
